"DATE"	"CODBDI"	"CODNEG"	"TPMERC"	"NOMRES"	"MODREF"	"PREABE"	"PREULT"	"TOTNEG"	"QUATOT"	"VOLTOT"	"RET"
"2015-11-05"	"02"	"CYRE3"	"010"	"BR PHARMA"	"R$"	0.41	0.41	371	962500	389163.0	0.019128586609989343
"2015-11-06"	"02"	"CYRE3"	"010"	"BRADESPAR"	"R$"	5.98	6.13	170	71900	436464.0	-0.02922755741127342
"2015-11-09"	"02"	"CYRE3"	"010"	"BRADESPAR"	"R$"	7.49	7.35	8448	2418900	1.7800545e7	-0.019459459459459427
"2015-11-10"	"02"	"CYRE3"	"010"	"BRF SA"	"R$"	55.6	53.91	17937	3807700	2.05550607e8	-0.01219512195121945
"2015-11-11"	"02"	"CYRE3"	"010"	"BR INSURANCE"	"R$"	0.9	0.89	305	621600	549962.0	0.02247191011235947
"2015-11-12"	"02"	"CYRE3"	"010"	"BRASKEM"	"R$"	14.65	14.18	16	3800	54229.0	-0.00873362445414848
"2015-11-13"	"02"	"CYRE3"	"010"	"BRASKEM"	"R$"	22.48	22.14	13050	2537700	5.6093179e7	0.0022172949002216822
"2015-11-16"	"02"	"CYRE3"	"010"	"BR MALLS PAR"	"R$"	11.8	12.25	11133	3567200	4.3039569e7	-0.030100334448160685
"2015-11-17"	"02"	"CYRE3"	"010"	"BR PROPERT"	"R$"	11.84	11.86	1623	330600	3.899626e6	-0.01718213058419248
"2015-11-18"	"02"	"CYRE3"	"010"	"BANRISUL"	"R$"	6.13	6.13	4778	1513200	9.349508e6	-0.008215962441314588
"2015-11-19"	"02"	"CYRE3"	"010"	"B2W DIGITAL"	"R$"	14.9	14.4	1624	537300	7.777192e6	0.0011848341232227235
"2015-11-23"	"02"	"CYRE3"	"010"	"BMFBOVESPA"	"R$"	12.0	12.23	14792	6495400	7.8503603e7	-0.029342723004694836
"2015-11-24"	"02"	"CYRE3"	"010"	"CSU CARDSYST"	"R$"	3.0	3.0	17	18100	54248.0	-0.008526187576126708
"2015-11-25"	"02"	"CYRE3"	"010"	"CCR SA"	"R$"	12.4	12.88	13683	5473400	6.9592186e7	-0.014851485148514865
"2015-11-26"	"02"	"CYRE3"	"010"	"CCX CARVAO"	"R$"	3.64	3.6	7	1300	4625.0	0.025284450063211034
"2015-11-27"	"02"	"CYRE3"	"010"	"CESP"	"R$"	15.36	15.93	3188	615000	9.571132e6	-0.0062111801242236905
"2015-11-30"	"02"	"CYRE3"	"010"	"COMGAS"	"R$"	40.0	40.29	142	128900	5.162333e6	-0.06926952141057943
"2015-11-03"	"02"	"CZLT33"	"010"	"GRAZZIOTIN"	"R$"	10.15	10.46	10	2100	21760.0	0.020245842371655776
"2015-11-04"	"02"	"CZLT33"	"010"	"CIELO"	"R$"	36.4	37.01	13763	4113700	1.49980294e8	-0.013840830449826941
"2015-11-05"	"02"	"CZLT33"	"010"	"CELESC"	"R$"	13.35	13.49	14	4900	64653.0	-0.022869022869022874
"2015-11-06"	"02"	"CZLT33"	"010"	"CEMIG"	"R$"	6.91	7.01	573	180100	1.274117e6	-0.03387438249823574
"2015-11-09"	"02"	"CZLT33"	"010"	"CEMIG"	"R$"	7.4	7.5	14705	5187000	3.8946289e7	-0.018195050946142648
"2015-11-10"	"02"	"CZLT33"	"010"	"COELCE"	"R$"	38.17	39.27	53	7800	301223.0	0.005025125628140724
"2015-11-11"	"02"	"CZLT33"	"010"	"CPFL ENERGIA"	"R$"	15.31	15.74	8614	1558000	2.4100781e7	-0.027008310249307395
"2015-11-12"	"02"	"CZLT33"	"010"	"COPEL"	"R$"	21.57	21.91	145	28000	608049.0	0.01388888888888884
"2015-11-13"	"02"	"CZLT33"	"010"	"COPEL"	"R$"	31.76	32.36	3541	546700	1.7502921e7	-0.05149051490514904
"2015-11-16"	"02"	"CZLT33"	"010"	"CPFL RENOVAV"	"R$"	12.33	12.33	1	100	1233.0	0.02414772727272726
"2015-11-17"	"02"	"CZLT33"	"010"	"SOUZA CRUZ"	"R$"	27.39	27.39	219	184500	5.054422e6	-0.05674232309746326
"2015-11-18"	"02"	"CZLT33"	"010"	"COSAN"	"R$"	24.77	25.38	4173	868400	2.1765164e7	-0.00844475721323019
"2015-11-19"	"02"	"CZLT33"	"010"	"COPASA"	"R$"	14.1	14.5	954	134700	1.879397e6	0.020465772759350805
"2015-11-23"	"02"	"CZLT33"	"010"	"SID NACIONAL"	"R$"	5.08	5.16	8026	4466200	2.2954572e7	-0.015436241610738283
"2015-11-24"	"02"	"CZLT33"	"010"	"CONTAX"	"R$"	1.45	1.38	75	47500	66318.0	0.004081632653061259
"2015-11-25"	"02"	"CZLT33"	"010"	"CONTAX"	"R$"	0.31	0.31	13	17400	5134.0	-0.005524861878453044
"2015-11-26"	"02"	"CZLT33"	"010"	"CETIP"	"R$"	37.24	37.5	8085	2060900	7.6672136e7	-0.020547945205479378
"2015-11-27"	"02"	"CZLT33"	"010"	"CVC BRASIL"	"R$"	14.71	14.75	1572	249900	3.625584e6	-0.019661016949152486
"2015-11-30"	"02"	"CZLT33"	"010"	"CYRELA REALT"	"R$"	9.02	8.91	4766	2863700	2.5531584e7	0.024647887323943764
"2015-11-03"	"02"	"DAGB33"	"010"	"COSAN LTD"	"R$"	13.93	14.0	173	25900	356820.0	0.015418502202643172
"2015-11-04"	"02"	"DAGB33"	"010"	"DUFRY AG"	"R$"	480.0	476.5	708	6419	3.06540823e6	0.08666666666666667
"2015-11-05"	"02"	"DAGB33"	"010"	"DASA"	"R$"	8.85	8.7	65	180100	1.575654e6	0.004056795131845842
"2015-11-06"	"02"	"DAGB33"	"010"	"DIRECIONAL"	"R$"	3.78	3.72	824	366000	1.345536e6	0.005128205128205128
"2015-11-09"	"02"	"DAGB33"	"010"	"DURATEX"	"R$"	6.79	6.56	7471	2099300	1.384907e7	-0.0020408163265306124
"2015-11-10"	"02"	"DAGB33"	"010"	"ECORODOVIAS"	"R$"	5.93	5.79	5761	2423400	1.4047214e7	-0.007291666666666667
"2015-11-11"	"02"	"DAGB33"	"010"	"ELETROBRAS"	"R$"	5.59	6.05	6966	3639100	2.1542703e7	0.005341880341880342
"2015-11-12"	"02"	"DAGB33"	"010"	"ELETROBRAS"	"R$"	10.35	10.75	6765	3242400	3.512133e7	0.017132942962480975
"2015-11-13"	"02"	"DAGB33"	"010"	"ELETROPAULO"	"R$"	8.85	8.56	3014	1047700	9.107835e6	0.0
"2015-11-16"	"02"	"DAGB33"	"010"	"EMBRAER"	"R$"	27.47	27.75	4425	1104600	3.0501601e7	-0.002173913043478261
"2015-11-17"	"02"	"DAGB33"	"010"	"ENERGIAS BR"	"R$"	12.44	12.22	8010	1909100	2.3259487e7	-0.011857707509881443
"2015-11-18"	"02"	"DAGB33"	"010"	"EQUATORIAL"	"R$"	35.9	36.66	6976	2148300	7.8232021e7	-0.027622407710179795
"2015-11-19"	"02"	"DAGB33"	"010"	"ESTACIO PART"	"R$"	15.58	15.57	4790	1423800	2.2089407e7	-0.020879120879120878
"2015-11-23"	"02"	"DAGB33"	"010"	"ETERNIT"	"R$"	2.33	2.29	172	80100	182571.0	0.005497737556561102
"2015-11-24"	"02"	"DAGB33"	"010"	"EUCATEX"	"R$"	2.61	2.63	9	12300	32046.0	-0.001913235904292066
"2015-11-25"	"02"	"DAGB33"	"010"	"EVEN"	"R$"	3.92	3.95	2001	683700	2.703144e6	0.018518518518518517
"2015-11-26"	"02"	"DAGB33"	"010"	"EZTEC"	"R$"	12.59	12.32	1418	280800	3.492014e6	-0.004482082929795736
"2015-11-27"	"02"	"DAGB33"	"010"	"FERBASA"	"R$"	7.43	7.32	288	136300	1.001635e6	-0.0066891876775767
"2015-11-30"	"02"	"DAGB33"	"010"	"FER HERINGER"	"R$"	1.7	1.78	24	79100	135635.0	0.034085335948994655
"2015-11-03"	"02"	"DASA3"	"010"	"FIBRIA"	"R$"	52.4	54.5	9592	1939700	1.04232406e8	-0.011111111111111072
"2015-11-04"	"02"	"DASA3"	"010"	"FORJA TAURUS"	"R$"	1.17	1.14	23	30600	35057.0	-0.01999999999999997
"2015-11-05"	"02"	"DASA3"	"010"	"FLEURY"	"R$"	16.47	16.12	578	172900	2.791377e6	-0.007945516458569838
"2015-11-06"	"02"	"DASA3"	"010"	"FRAS-LE"	"R$"	3.2	3.15	5	3500	11150.0	0.015028901734103931
"2015-11-09"	"02"	"DASA3"	"010"	"AES TIETE"	"R$"	14.64	14.2	2301	680200	9.607585e6	0.011428571428571389
"2015-11-10"	"02"	"DASA3"	"010"	"AES TIETE"	"R$"	14.6	14.37	4843	934800	1.3275371e7	-0.016949152542372923
"2015-11-11"	"02"	"DASA3"	"010"	"GAFISA"	"R$"	2.59	2.56	4091	3665300	9.3447e6	-0.026018099547511362
"2015-11-12"	"02"	"DASA3"	"010"	"GERDAU"	"R$"	4.13	4.18	166	68500	285275.0	-0.011560693641618455
"2015-11-13"	"02"	"DASA3"	"010"	"GERDAU"	"R$"	5.54	5.55	10982	5281700	2.927042e7	0.004700352526439591
"2015-11-16"	"02"	"DASA3"	"010"	"GERDAU MET"	"R$"	2.27	2.25	40	28400	63747.0	0.0011627906976743939
"2015-11-17"	"02"	"DASA3"	"010"	"GERDAU MET"	"R$"	2.6	2.55	5301	4088700	1.0567381e7	0.022857142857142777
"2015-11-18"	"02"	"DASA3"	"010"	"GOL"	"R$"	3.57	3.48	3130	993600	3.458698e6	-0.0011160714285716028
"2015-11-19"	"02"	"DASA3"	"010"	"GP INVEST"	"R$"	7.28	7.2	26	6500	46786.0	0.04245810055865931
"2015-11-23"	"02"	"DASA3"	"010"	"GRENDENE"	"R$"	17.34	17.67	865	150500	2.635638e6	0.011789924973204654
"2015-11-24"	"02"	"DASA3"	"010"	"GENERALSHOPP"	"R$"	2.43	2.39	37	33200	78691.0	-0.013815090329436851
"2015-11-25"	"02"	"DASA3"	"010"	"GUARARAPES"	"R$"	48.48	48.18	67	43100	2.031713e6	-0.016129032258064554
"2015-11-26"	"02"	"DASA3"	"010"	"GUARARAPES"	"R$"	43.2	43.94	7	700	30255.0	-0.02702702702702703
"2015-11-27"	"02"	"DASA3"	"010"	"HELBOR"	"R$"	2.26	2.15	1025	566700	1.241596e6	-0.005494505494505378
"2015-11-30"	"02"	"DASA3"	"010"	"CIA HERING"	"R$"	15.65	15.46	1453	301200	4.608484e6	0.022222222222222143
"2015-11-03"	"02"	"DIRR3"	"010"	"HYPERMARCAS"	"R$"	21.15	21.24	14820	3959900	8.392305e7	0.028169014084507067
"2015-11-04"	"02"	"DIRR3"	"010"	"IDEIASNET"	"R$"	7.97	7.9	122	44200	347139.0	0.032876712328767155
"2015-11-05"	"02"	"DIRR3"	"010"	"IGB S/A"	"R$"	2.03	2.09	26	18700	38162.0	0.05291005291005296
"2015-11-06"	"02"	"DIRR3"	"010"	"IGUATEMI"	"R$"	21.98	21.82	1832	355300	7.706199e6	-0.05037783375314866
"2015-11-09"	"02"	"DIRR3"	"010"	"ITAUSA"	"R$"	7.53	7.62	75	22200	166623.0	0.007936507936508002
"2015-11-10"	"02"	"DIRR3"	"010"	"ITAUSA"	"R$"	7.3	7.35	21036	14880100	1.08370935e8	-0.01587301587301577
"2015-11-11"	"02"	"DIRR3"	"010"	"ITAUUNIBANCO"	"R$"	25.66	26.13	138	42900	1.102193e6	0.056300268096514734
"2015-11-12"	"02"	"DIRR3"	"010"	"ITAUUNIBANCO"	"R$"	27.36	27.59	21750	10469100	2.85465396e8	-0.005089058524173033
"2015-11-13"	"02"	"DIRR3"	"010"	"J B DUARTE"	"R$"	10.9	9.7	7	700	6658.0	-0.007731958762886548
"2015-11-16"	"02"	"DIRR3"	"010"	"JBS"	"R$"	14.05	13.87	18317	6666500	9.2177575e7	0.020997375328084007
"2015-11-17"	"02"	"DIRR3"	"010"	"JHSF PART"	"R$"	1.73	1.7	168	33000	55590.0	0.0308483290488431
"2015-11-18"	"02"	"DIRR3"	"010"	"JSL"	"R$"	10.04	9.7	311	65200	616592.0	-0.056930693069306926
"2015-11-19"	"02"	"DIRR3"	"010"	"KEPLER WEBER"	"R$"	24.99	24.55	63	9200	229394.0	0.005181347150259072
"2015-11-23"	"02"	"DIRR3"	"010"	"KLABIN S/A"	"R$"	22.27	22.43	8031	2840600	6.3197152e7	-0.033419023136246874
"2015-11-24"	"02"	"DIRR3"	"010"	"KLABIN S/A"	"R$"	3.9	3.88	87	36100	140441.0	-0.02925531914893614
"2015-11-25"	"02"	"DIRR3"	"010"	"KROTON"	"R$"	10.22	10.01	13359	5658200	5.6800242e7	0.0027548209366391823
"2015-11-26"	"02"	"DIRR3"	"010"	"LOJAS AMERIC"	"R$"	12.26	12.0	1619	599700	7.14323e6	-0.008152173913043546
"2015-11-27"	"02"	"DIRR3"	"010"	"LOJAS AMERIC"	"R$"	17.11	17.18	5265	1678700	2.8520657e7	-0.021978021978021997
"2015-11-30"	"02"	"DIRR3"	"010"	"LOCAMERICA"	"R$"	3.3	3.3	2	2400	7920.0	-0.01977401129943498
"2015-11-03"	"02"	"DTEX3"	"010"	"METAL LEVE"	"R$"	22.58	23.24	1184	242500	5.627602e6	0.031104199066874057
"2015-11-04"	"02"	"DTEX3"	"010"	"LIGHT S/A"	"R$"	12.82	13.28	4169	1532000	2.0114771e7	-0.020958083832335283
"2015-11-05"	"02"	"DTEX3"	"010"	"LINX"	"R$"	48.95	49.39	513	242600	1.2052302e7	0.02290076335877868
"2015-11-06"	"02"	"DTEX3"	"010"	"LE LIS BLANC"	"R$"	2.96	2.95	188	101300	298615.0	0.013412816691505194
"2015-11-09"	"02"	"DTEX3"	"010"	"LOG-IN"	"R$"	1.6	1.4	1008	1763100	2.598262e6	0.011851851851851862
"2015-11-10"	"02"	"DTEX3"	"010"	"LOPES BRASIL"	"R$"	2.68	2.65	51	583000	1.55301e6	-0.03387334315169373
"2015-11-11"	"02"	"DTEX3"	"010"	"LOJAS RENNER"	"R$"	18.0	18.57	12855	4752300	8.5003836e7	0.04545454545454557
"2015-11-12"	"02"	"DTEX3"	"010"	"MAGNESITA SA"	"R$"	2.82	2.88	121	780300	2.223801e6	-0.024963289280469887
"2015-11-13"	"02"	"DTEX3"	"010"	"M.DIASBRANCO"	"R$"	72.21	70.05	1299	230100	1.6174722e7	0.0
"2015-11-16"	"02"	"DTEX3"	"010"	"IMC S/A"	"R$"	4.9	4.9	759	149700	737994.0	0.0030075187969924168
"2015-11-17"	"02"	"DTEX3"	"010"	"MAGAZ LUIZA"	"R$"	11.0	10.5	2590	450400	4.802408e6	0.0014992503748125618
"2015-11-18"	"02"	"DTEX3"	"010"	"MILLS"	"R$"	4.46	4.53	1367	444600	2.024597e6	0.0014858841010400871
"2015-11-19"	"02"	"DTEX3"	"010"	"MMX MINER"	"R$"	0.3	0.3	15	66800	19540.0	0.0133136094674556
"2015-11-23"	"02"	"DTEX3"	"010"	"MINUPAR"	"R$"	0.06	0.06	5	16600	946.0	0.015942028985507162
"2015-11-24"	"02"	"DTEX3"	"010"	"MULTIPLUS"	"R$"	34.48	33.9	2793	423600	1.4391585e7	0.009985734664764663
"2015-11-25"	"02"	"DTEX3"	"010"	"MARFRIG"	"R$"	6.45	6.35	4898	1854700	1.1770587e7	-0.0014164305949008198
"2015-11-26"	"02"	"DTEX3"	"010"	"MRV"	"R$"	8.0	8.02	7013	1817900	1.4570999e7	0.021337126600284417
"2015-11-27"	"02"	"DTEX3"	"010"	"MULTIPLAN"	"R$"	43.6	44.1	4205	790100	3.4187078e7	-0.02676056338028162
"2015-11-30"	"02"	"DTEX3"	"010"	"IOCHP-MAXION"	"R$"	16.65	16.25	2073	344600	5.632375e6	-0.03039073806078147
"2015-11-03"	"02"	"ECOR3"	"010"	"NATURA"	"R$"	23.76	23.39	3895	742100	1.7499653e7	-0.005033557046979908
"2015-11-04"	"02"	"ECOR3"	"010"	"ODONTOPREV"	"R$"	10.2	10.2	6872	3339100	3.404084e7	0.05882352941176464
"2015-11-05"	"02"	"ECOR3"	"010"	"OUROFINO S/A"	"R$"	33.8	33.5	17	15900	532950.0	0.011111111111111157
"2015-11-06"	"02"	"ECOR3"	"010"	"OI"	"R$"	3.66	3.71	2505	971700	3.578105e6	-0.04088050314465419
"2015-11-09"	"02"	"ECOR3"	"010"	"OI"	"R$"	2.07	2.09	2274	3053900	6.321955e6	-0.026315789473684233
"2015-11-10"	"02"	"ECOR3"	"010"	"PARCORRETORA"	"R$"	10.72	10.66	508	106600	1.134234e6	-0.023608768971332156
"2015-11-11"	"02"	"ECOR3"	"010"	"P.ACUCAR-CBD"	"R$"	52.0	51.65	6902	939400	4.7941722e7	0.013793103448275874
"2015-11-12"	"02"	"ECOR3"	"010"	"PDG REALT"	"R$"	2.09	2.07	118	44900	93621.0	-0.04230118443316413
"2015-11-13"	"02"	"ECOR3"	"010"	"PETROBRAS"	"R$"	9.23	9.21	20456	12190600	1.12040256e8	-0.008849557522124019
"2015-11-16"	"02"	"ECOR3"	"010"	"PETROBRAS"	"R$"	7.6	7.61	27829	34554300	2.62345358e8	0.02127659574468087
"2015-11-17"	"02"	"ECOR3"	"010"	"PROFARMA"	"R$"	6.83	6.59	31	10500	69755.0	0.012089810017271206
"2015-11-18"	"02"	"ECOR3"	"010"	"PARANAPANEMA"	"R$"	2.62	2.59	311	144500	372033.0	0.001703577512776795
"2015-11-19"	"02"	"ECOR3"	"010"	"DIMED"	"R$"	228.99	232.98	5	500	115547.0	0.02716468590831921
"2015-11-23"	"02"	"ECOR3"	"010"	"MARCOPOLO"	"R$"	2.08	2.09	26	7400	15359.0	-0.05940594059405931
"2015-11-24"	"02"	"ECOR3"	"010"	"MARCOPOLO"	"R$"	2.25	2.2	9604	3269000	7.279405e6	0.04770318021201406
"2015-11-25"	"02"	"ECOR3"	"010"	"POSITIVO INF"	"R$"	1.61	1.67	165	128200	215408.0	-0.027303754266211625
"2015-11-26"	"02"	"ECOR3"	"010"	"PETRORIO"	"R$"	2.02	1.99	218	79100	157861.0	0.0
"2015-11-27"	"02"	"ECOR3"	"010"	"PRUMO"	"R$"	0.94	0.96	387	1252600	1.186476e6	-0.042031523642732084
"2015-11-30"	"02"	"ECOR3"	"010"	"PORTO SEGURO"	"R$"	32.42	31.85	2021	362600	1.1571715e7	-0.040366972477064174
"2015-11-03"	"02"	"ELET3"	"010"	"PORTOBELLO"	"R$"	2.45	2.3	158	174800	411359.0	0.06483300589390964
"2015-11-04"	"02"	"ELET3"	"010"	"QGEP PART"	"R$"	6.26	6.56	2972	1088100	6.859353e6	0.0054844606946984
"2015-11-05"	"02"	"ELET3"	"010"	"QUALICORP"	"R$"	16.37	15.55	5706	1528900	2.4030643e7	0.0625000000000001
"2015-11-06"	"02"	"ELET3"	"010"	"RAIADROGASIL"	"R$"	40.98	40.22	6222	1030500	4.1079893e7	-0.025210084033613505
"2015-11-09"	"02"	"ELET3"	"010"	"RANDON PART"	"R$"	3.13	2.97	4297	757800	2.274189e6	-0.010416666666666598
"2015-11-10"	"02"	"ELET3"	"010"	"LOCALIZA"	"R$"	27.99	27.01	6659	1105400	2.9759109e7	0.08228980322003578
"2015-11-11"	"02"	"ELET3"	"010"	"COSAN LOG"	"R$"	1.16	1.15	548	628500	729189.0	0.031147540983606625
"2015-11-12"	"02"	"ELET3"	"010"	"RENOVA"	"R$"	25.69	25.01	35	21500	543691.0	-0.022257551669316325
"2015-11-13"	"02"	"ELET3"	"010"	"INDS ROMI"	"R$"	2.2	2.22	31	44700	98616.0	0.08605851979345956
"2015-11-16"	"02"	"ELET3"	"010"	"ROSSI RESID"	"R$"	0.9	0.88	345	748100	665023.0	0.0
"2015-11-17"	"02"	"ELET3"	"010"	"RUMO LOG"	"R$"	7.35	7.23	1443	502700	3.669954e6	-0.055118110236220416
"2015-11-18"	"02"	"ELET3"	"010"	"SANTANDER BR"	"R$"	14.49	14.65	2690	503100	7.271848e6	0.021775544388609697
"2015-11-19"	"02"	"ELET3"	"010"	"SANTANDER BR"	"R$"	7.82	7.9	15	3000	23598.0	0.02610114192495924
"2015-11-23"	"02"	"ELET3"	"010"	"SANTANDER BR"	"R$"	6.48	6.4	20	6100	39127.0	0.0016233766233765888
"2015-11-24"	"02"	"ELET3"	"010"	"SANEPAR"	"R$"	3.7	3.59	66	55200	200917.0	0.027552674230145856
"2015-11-25"	"02"	"ELET3"	"010"	"SABESP"	"R$"	17.92	17.73	4053	794200	1.3971137e7	-0.02724358974358973
"2015-11-26"	"02"	"ELET3"	"010"	"SOMOS EDUCA"	"R$"	13.72	13.73	87	53600	735450.0	-0.01803278688524581
"2015-11-27"	"02"	"ELET3"	"010"	"SER EDUCA"	"R$"	9.23	9.25	713	129600	1.176306e6	-0.008305647840531533
"2015-11-30"	"02"	"ELET3"	"010"	"SPRINGS"	"R$"	2.83	2.9	7	2900	8298.0	-0.0203045685279188
"2015-11-03"	"02"	"ELET6"	"010"	"TIME FOR FUN"	"R$"	3.3	3.0	200	324800	1.044727e6	0.03437500000000001
"2015-11-04"	"02"	"ELET6"	"010"	"SLC AGRICOLA"	"R$"	17.69	17.66	466	99600	1.743211e6	0.011964107676969192
"2015-11-05"	"02"	"ELET6"	"010"	"SARAIVA LIVR"	"R$"	4.5	4.49	336	152700	682986.0	0.07450980392156878
"2015-11-06"	"02"	"ELET6"	"010"	"SMILES"	"R$"	32.9	30.86	4111	656900	2.0436201e7	-0.02009132420091314
"2015-11-09"	"02"	"ELET6"	"010"	"SAO MARTINHO"	"R$"	44.73	46.41	1458	196200	8.877742e6	0.005719733079123022
"2015-11-10"	"02"	"ELET6"	"010"	"SENIOR SOL"	"R$"	9.28	9.3	16	2600	24056.0	0.038647342995169115
"2015-11-11"	"02"	"ELET6"	"010"	"SIERRABRASIL"	"R$"	16.95	17.45	40	5400	93141.0	-0.0037002775208141462
"2015-11-12"	"02"	"ELET6"	"010"	"SANTOS BRP"	"R$"	14.6	14.99	350	71900	1.05532e6	-0.02299908003679853
"2015-11-13"	"02"	"ELET6"	"010"	"SUL AMERICA"	"R$"	19.71	20.06	4608	1284600	2.5675807e7	0.03609756097560968
"2015-11-16"	"02"	"ELET6"	"010"	"SUZANO PAPEL"	"R$"	17.0	17.48	17620	5468300	9.4271644e7	0.0009416195856875296
"2015-11-17"	"02"	"ELET6"	"010"	"SWEETCOSMET"	"R$"	0.16	0.15	24	96600	14841.0	-0.016917293233082678
"2015-11-18"	"02"	"ELET6"	"010"	"TAESA"	"R$"	19.11	19.45	2569	601200	1.1594281e7	0.028019323671497676
"2015-11-19"	"02"	"ELET6"	"010"	"TRACTEBEL"	"R$"	34.97	34.8	4735	733900	2.5293565e7	0.03745318352059929
"2015-11-23"	"02"	"ELET6"	"010"	"TECNISA"	"R$"	3.03	3.07	2282	606700	1.837993e6	-0.01176470588235301
"2015-11-24"	"02"	"ELET6"	"010"	"TECHNOS"	"R$"	3.95	3.9	32	7600	29748.0	0.019160583941605754
"2015-11-25"	"02"	"ELET6"	"010"	"TELEBRAS"	"R$"	0.84	0.78	32	25700	20228.0	-0.020535714285714168
"2015-11-26"	"02"	"ELET6"	"010"	"TEMPO PART"	"R$"	3.76	3.82	27	34700	131362.0	-0.016333938294010864
"2015-11-27"	"02"	"ELET6"	"010"	"TEREOS"	"R$"	0.58	0.57	521	967800	555341.0	0.0018604651162790302
"2015-11-30"	"02"	"ELET6"	"010"	"TEGMA"	"R$"	4.46	4.42	427	99600	439880.0	-0.036211699164345294
"2015-11-03"	"02"	"ELPL4"	"010"	"TIM PART S/A"	"R$"	8.15	8.47	7868	2411000	2.0107645e7	0.003964321110010003
"2015-11-04"	"02"	"ELPL4"	"010"	"TOTVS"	"R$"	36.79	36.48	1549	264200	9.645859e6	-0.007897334649555781
"2015-11-05"	"02"	"ELPL4"	"010"	"TRIUNFO PART"	"R$"	2.78	2.8	556	358800	995621.0	-0.06570841889117049
"2015-11-06"	"02"	"ELPL4"	"010"	"TRAN PAULIST"	"R$"	43.43	45.5	4240	615400	2.7378114e7	-0.02069716775599123
"2015-11-09"	"02"	"ELPL4"	"010"	"TUPY"	"R$"	20.99	20.51	654	117700	2.441023e6	-0.013348164627363848
"2015-11-10"	"02"	"ELPL4"	"010"	"UNICASA"	"R$"	1.78	1.8	4	4700	8235.0	-0.032768361581920806
"2015-11-11"	"02"	"ELPL4"	"010"	"ULTRAPAR"	"R$"	66.88	67.12	7733	1230900	8.197116e7	0.00809248554913298
"2015-11-12"	"02"	"ELPL4"	"010"	"UNIPAR"	"R$"	3.9	4.0	19	34400	135771.0	-0.04446978335233738
"2015-11-13"	"02"	"ELPL4"	"010"	"USIMINAS"	"R$"	7.15	7.0	32	5400	38258.0	-0.025119617224880274
"2015-11-16"	"02"	"ELPL4"	"010"	"USIMINAS"	"R$"	2.73	2.7	10862	7975800	2.1565322e7	-0.0330882352941177
"2015-11-17"	"02"	"ELPL4"	"010"	"V-AGRO"	"R$"	15.46	15.1	29	8500	128513.0	-0.010050251256281416
"2015-11-18"	"02"	"ELPL4"	"010"	"VALE"	"R$"	15.35	15.38	12877	4677100	7.1601049e7	-0.013906447534766159
"2015-11-19"	"02"	"ELPL4"	"010"	"VALE"	"R$"	12.83	12.73	24449	14161700	1.80112862e8	0.017811704834605556
"2015-11-23"	"02"	"ELPL4"	"010"	"VIVER"	"R$"	0.03	0.04	7	44000	1420.0	0.006211180124223469
"2015-11-24"	"02"	"ELPL4"	"010"	"TELEF BRASIL"	"R$"	38.8	38.75	6674	1535100	5.8901053e7	0.024691358024691492
"2015-11-25"	"02"	"ELPL4"	"010"	"VALID"	"R$"	44.55	44.47	2624	391800	1.7259331e7	0.0
"2015-11-26"	"02"	"ELPL4"	"010"	"VIAVAREJO"	"R$"	4.23	3.96	2378	598300	2.444801e6	0.020656136087484803
"2015-11-27"	"02"	"ELPL4"	"010"	"WEG"	"R$"	14.93	14.47	15405	4021400	5.7504402e7	-0.03681710213776728
"2015-11-30"	"02"	"ELPL4"	"010"	"WHIRLPOOL"	"R$"	2.78	2.75	16	24800	68421.0	-0.027295285359801566
"2015-11-03"	"02"	"EMBR3"	"010"	"ABC BRASIL"	"R$"	9.09	9.46	1897	398000	3.697311e6	0.0395759717314488
"2015-11-04"	"02"	"EMBR3"	"010"	"AMBEV S/A"	"R$"	18.71	19.06	17443	10527800	1.99480496e8	-0.03839619435949708
"2015-11-05"	"02"	"EMBR3"	"010"	"BRASILAGRO"	"R$"	11.55	11.37	91	22300	255259.0	0.009540636042402812
"2015-11-06"	"02"	"EMBR3"	"010"	"ALPARGATAS"	"R$"	9.7	9.35	16	1755900	1.6733653e7	-0.010211267605633774
"2015-11-09"	"02"	"EMBR3"	"010"	"ALPARGATAS"	"R$"	9.14	9.43	1414	431400	4.033867e6	-0.01943462897526504
"2015-11-10"	"02"	"EMBR3"	"010"	"ALIANSCE"	"R$"	11.01	11.58	1035	231000	2.650931e6	0.010192937750273067
"2015-11-11"	"02"	"EMBR3"	"010"	"ALUPAR"	"R$"	15.49	15.34	479	80900	1.24563e6	0.008705114254624535
"2015-11-12"	"02"	"EMBR3"	"010"	"LOJAS MARISA"	"R$"	6.77	6.89	87	35300	243791.0	-0.015102481121898532
"2015-11-13"	"02"	"EMBR3"	"010"	"ANIMA"	"R$"	12.18	11.81	4174	632200	7.536766e6	0.030127041742286687
"2015-11-16"	"02"	"EMBR3"	"010"	"ARTERIS"	"R$"	9.46	9.43	74	54600	514345.0	0.012996136283807552
"2015-11-17"	"02"	"EMBR3"	"010"	"AREZZO CO"	"R$"	21.72	22.0	251	57900	1.271068e6	-0.017783857729138153
"2015-11-18"	"02"	"EMBR3"	"010"	"AMAZONIA"	"R$"	0.25	0.24	5	7000	1690.0	-0.008965517241379364
